t_id,r_id,ratersex,rater_formidability,rater_grip_strength,rater_height,rater_weight,rater_age,strength_rating,target_strength_ave,t_height,t_measured_strength,t_age,t_weight
67,83,1,3.222222222,72,5.06,140,21,2,3.50273224,69,0.18314529,21,141
67,84,0,1.333333333,79.2,5.1,120,19,4,3.50273224,69,0.18314529,21,141
67,85,1,2.444444444,55,5.02,155,18,2,3.50273224,69,0.18314529,21,141
67,86,1,3.222222222,70.8,5.01,205,23,3,3.50273224,69,0.18314529,21,141
67,87,1,1.666666667,58.9,5.04,110,21,3,3.50273224,69,0.18314529,21,141
67,88,0,1.777777778,57.8,5.09,135,20,4,3.50273224,69,0.18314529,21,141
67,89,0,3.777777778,149.8,6.04,270,23,5,3.50273224,69,0.18314529,21,141
67,90,1,2.666666667,62.8,5.04,130,21,4,3.50273224,69,0.18314529,21,141
67,91,0,3.666666667,103.6,5.07,155,19,4,3.50273224,69,0.18314529,21,141
67,92,1,2,51,5.01,125,18,3,3.50273224,69,0.18314529,21,141
67,93,1,2.777777778,52.8,5.06,165,18,2,3.50273224,69,0.18314529,21,141
67,94,1,2.888888889,51.5,5.05,140,21,4,3.50273224,69,0.18314529,21,141
67,95,1,1.777777778,46,5.03,118,18,3,3.50273224,69,0.18314529,21,141
67,96,1,3,48.6,5.02,110,20,3,3.50273224,69,0.18314529,21,141
67,97,1,2.555555556,77.35,5.1,185,23,4,3.50273224,69,0.18314529,21,141
67,98,1,1.444444444,63.1,5.03,140,18,3,3.50273224,69,0.18314529,21,141
67,99,1,2,61.8,5.02,130,22,4,3.50273224,69,0.18314529,21,141
67,100,1,2.222222222,53.8,5,102,19,3,3.50273224,69,0.18314529,21,141
67,101,1,3.555555556,66.5,5.02,115,51,6,3.50273224,69,0.18314529,21,141
67,102,1,3,60.1,5.05,117,17,3,3.50273224,69,0.18314529,21,141
67,103,1,3.444444444,83.7,5.07,175,19,6,3.50273224,69,0.18314529,21,141
67,104,1,2.555555556,69.8,5.06,160,18,5,3.50273224,69,0.18314529,21,141
67,105,1,2.333333333,60.6,5.04,120,19,4,3.50273224,69,0.18314529,21,141
67,106,1,2.333333333,86.1,5.04,163,20,1,3.50273224,69,0.18314529,21,141
67,107,1,2.777777778,70.6,5.05,135,19,3,3.50273224,69,0.18314529,21,141
67,108,1,2.111111111,54.3,5.03,125,18,4,3.50273224,69,0.18314529,21,141
67,109,1,3,63.3,5.02,121,18,3,3.50273224,69,0.18314529,21,141
67,110,1,2.333333333,47.5,5.01,120,19,4,3.50273224,69,0.18314529,21,141
67,111,0,3.333333333,101,5.11,180,22,2,3.50273224,69,0.18314529,21,141
67,112,0,3.333333333,97.9,5.09,192,34,3,3.50273224,69,0.18314529,21,141
67,113,0,2.444444444,98.4,5.1,130,18,4,3.50273224,69,0.18314529,21,141
67,114,0,1.888888889,73.8,5.09,145,20,5,3.50273224,69,0.18314529,21,141
67,115,0,2.555555556,90.7,5.1,140,18,4,3.50273224,69,0.18314529,21,141
67,116,0,3,119.8,6.01,245,19,5,3.50273224,69,0.18314529,21,141
67,117,0,2.888888889,83,5.06,155,18,2,3.50273224,69,0.18314529,21,141
67,118,0,3.444444444,108.7,5.11,210,19,5,3.50273224,69,0.18314529,21,141
67,119,0,3.666666667,88.6,5.09,170,18,3,3.50273224,69,0.18314529,21,141
67,120,0,2.777777778,110.8,5.06,134,19,3,3.50273224,69,0.18314529,21,141
67,121,0,2.666666667,95.4,5.1,144,19,4,3.50273224,69,0.18314529,21,141
67,122,0,2.777777778,39.1,5.08,135,18,3,3.50273224,69,0.18314529,21,141
67,123,0,2.111111111,32.6,5.11,145,18,3,3.50273224,69,0.18314529,21,141
67,124,0,3.444444444,107.1,6,240,20,3,3.50273224,69,0.18314529,21,141
67,125,0,3.444444444,86.4,5.05,200,20,3,3.50273224,69,0.18314529,21,141
67,126,0,2.555555556,80.8,5.1,155,22,3,3.50273224,69,0.18314529,21,141
67,127,0,3.333333333,114.3,6.01,160,18,3,3.50273224,69,0.18314529,21,141
67,128,0,2.777777778,114.6,5.08,160,21,2,3.50273224,69,0.18314529,21,141
67,129,0,2,79.3,5.11,167,19,5,3.50273224,69,0.18314529,21,141
67,130,0,2.333333333,71.9,5.09,120,18,3,3.50273224,69,0.18314529,21,141
67,131,0,3.333333333,148.7,5.11,223,38,3,3.50273224,69,0.18314529,21,141
67,132,0,3.333333333,91.3,5.11,185,22,4,3.50273224,69,0.18314529,21,141
67,133,0,2.666666667,51.1,5.06,161,18,3,3.50273224,69,0.18314529,21,141
67,135,0,2.777777778,95.2,5.11,190,19,6,3.50273224,69,0.18314529,21,141
67,136,0,3,91.1,5.05,173,18,3,3.50273224,69,0.18314529,21,141
67,137,0,2.888888889,88.4,6.01,245,18,1,3.50273224,69,0.18314529,21,141
67,138,0,2.111111111,82,5.06,135,20,4,3.50273224,69,0.18314529,21,141
67,139,0,3.444444444,95.1,5.08,160,20,5,3.50273224,69,0.18314529,21,141
67,140,0,2.888888889,86.4,5.1,145,18,5,3.50273224,69,0.18314529,21,141
67,141,0,1.555555556,79.4,5.08,150,19,3,3.50273224,69,0.18314529,21,141
67,142,1,2,60.7,5.02,130,18,3,3.50273224,69,0.18314529,21,141
67,143,1,2.333333333,68,5.05,195,18,2,3.50273224,69,0.18314529,21,141
67,144,0,3,97.1,5.08,210,20,5,3.50273224,69,0.18314529,21,141
67,145,1,2.333333333,64.4,5.07,160,18,4,3.50273224,69,0.18314529,21,141
67,146,1,2.666666667,61.2,5.07,130,19,5,3.50273224,69,0.18314529,21,141
67,147,1,2.888888889,60.5,5,142,19,2,3.50273224,69,0.18314529,21,141
67,148,1,2.222222222,57.1,5.02,139,19,4,3.50273224,69,0.18314529,21,141
67,149,1,1.555555556,52.4,5,95,18,4,3.50273224,69,0.18314529,21,141
67,150,0,2.666666667,88.7,5.1,195,22,4,3.50273224,69,0.18314529,21,141
67,151,1,1.555555556,59.5,5.02,107,20,5,3.50273224,69,0.18314529,21,141
67,152,0,2,86.9,5.07,156,21,3,3.50273224,69,0.18314529,21,141
67,153,1,1.666666667,35,5.03,112,18,3,3.50273224,69,0.18314529,21,141
67,154,1,2.444444444,61.9,5.03,163,19,5,3.50273224,69,0.18314529,21,141
67,156,0,2.222222222,85,5.07,140,18,3,3.50273224,69,0.18314529,21,141
67,157,1,2,54.3,5.01,115,19,5,3.50273224,69,0.18314529,21,141
67,158,1,1.666666667,56.7,5.03,130,18,6,3.50273224,69,0.18314529,21,141
67,159,1,3.111111111,60.4,5.05,150,20,2,3.50273224,69,0.18314529,21,141
67,160,1,3.222222222,72.9,5.06,170,19,5,3.50273224,69,0.18314529,21,141
67,161,0,3.111111111,112.2,6.02,250,21,4,3.50273224,69,0.18314529,21,141
67,162,1,3.333333333,78.6,5.04,190,18,4,3.50273224,69,0.18314529,21,141
67,163,1,2.444444444,58.6,5.04,165,19,5,3.50273224,69,0.18314529,21,141
67,164,1,2.333333333,51.6,5.04,146,18,3,3.50273224,69,0.18314529,21,141
67,165,0,2.333333333,88.8,5.11,145,21,2,3.50273224,69,0.18314529,21,141
67,166,1,2.555555556,47.4,5.03,115,18,3,3.50273224,69,0.18314529,21,141
67,167,1,1.888888889,43.1,5.03,125,18,4,3.50273224,69,0.18314529,21,141
67,168,1,3.555555556,72.5,5.03,135,18,1,3.50273224,69,0.18314529,21,141
67,169,1,1.888888889,54.3,5.03,125,19,4,3.50273224,69,0.18314529,21,141
67,170,0,2.888888889,105.4,6.02,200,23,3,3.50273224,69,0.18314529,21,141
67,171,1,1.555555556,63.4,5.05,125,30,5,3.50273224,69,0.18314529,21,141
67,172,0,3.444444444,82.3,5.11,172,20,5,3.50273224,69,0.18314529,21,141
67,173,0,1.777777778,118.2,5.11,133,20,4,3.50273224,69,0.18314529,21,141
67,174,0,2.777777778,63.5,5.1,181,25,4,3.50273224,69,0.18314529,21,141
67,175,0,2.111111111,83.3,6.02,150,18,3,3.50273224,69,0.18314529,21,141
67,176,0,3.222222222,152.2,6,275,30,3,3.50273224,69,0.18314529,21,141
67,177,0,3.111111111,107.6,5.08,185,23,2,3.50273224,69,0.18314529,21,141
67,178,0,3,74.6,5.06,174,21,3,3.50273224,69,0.18314529,21,141
67,179,0,1.888888889,73,5.07,100,18,4,3.50273224,69,0.18314529,21,141
67,180,0,1.888888889,100.8,5.11,182,20,3,3.50273224,69,0.18314529,21,141
67,181,0,2.777777778,109.8,5.08,135,22,4,3.50273224,69,0.18314529,21,141
67,182,0,2.555555556,100.7,6.02,160,20,3,3.50273224,69,0.18314529,21,141
67,183,0,2.666666667,97.4,5.07,150,25,2,3.50273224,69,0.18314529,21,141
67,184,0,2.666666667,75.4,5.08,157,20,3,3.50273224,69,0.18314529,21,141
67,185,0,3.111111111,81.1,5.1,250,18,4,3.50273224,69,0.18314529,21,141
67,186,0,3.222222222,117.2,5.1,235,22,4,3.50273224,69,0.18314529,21,141
67,187,0,3,91.9,5.07,145,18,5,3.50273224,69,0.18314529,21,141
68,3,0,2.777777778,81.9,5.09,138,18,5,5.06557377,74.5,1.107303983,19,200.6
68,4,1,2.222222222,57.6,5.02,109,18,6,5.06557377,74.5,1.107303983,19,200.6
68,5,1,2.888888889,69,5.03,180,32,6,5.06557377,74.5,1.107303983,19,200.6
68,6,1,3,74.6,5.02,153,18,4,5.06557377,74.5,1.107303983,19,200.6
68,7,0,1.777777778,70,5.11,150,18,5,5.06557377,74.5,1.107303983,19,200.6
68,8,1,1.666666667,53.3,5.02,110,18,6,5.06557377,74.5,1.107303983,19,200.6
68,9,1,2.111111111,51.6,5.08,150,18,5,5.06557377,74.5,1.107303983,19,200.6
68,10,1,2.111111111,65.6,5.04,130,18,6,5.06557377,74.5,1.107303983,19,200.6
68,11,1,2.777777778,66.1,5.08,150,18,6,5.06557377,74.5,1.107303983,19,200.6
68,12,1,1.777777778,57.6,5.04,120,18,6,5.06557377,74.5,1.107303983,19,200.6
68,13,1,1.555555556,37.4,5.07,145,18,4,5.06557377,74.5,1.107303983,19,200.6
68,14,1,3,57.4,5.03,99.29,21,7,5.06557377,74.5,1.107303983,19,200.6
68,15,1,3,67.6,5,120,21,4,5.06557377,74.5,1.107303983,19,200.6
68,16,1,3.333333333,65,5.03,170,18,4,5.06557377,74.5,1.107303983,19,200.6
68,17,1,3.111111111,73.1,5.07,175,18,6,5.06557377,74.5,1.107303983,19,200.6
68,18,1,2.333333333,38.4,5.05,115,19,5,5.06557377,74.5,1.107303983,19,200.6
68,19,1,2.333333333,60.3,5,107,18,3,5.06557377,74.5,1.107303983,19,200.6
68,20,1,2.333333333,63.6,5.02,121,20,7,5.06557377,74.5,1.107303983,19,200.6
68,21,1,1.777777778,49.8,5.03,155,18,6,5.06557377,74.5,1.107303983,19,200.6
68,22,1,2.333333333,44.7,5.05,155,18,3,5.06557377,74.5,1.107303983,19,200.6
68,23,1,2.222222222,54.3,5.01,110,18,5,5.06557377,74.5,1.107303983,19,200.6
68,24,0,3.333333333,71.3,5.07,150,18,5,5.06557377,74.5,1.107303983,19,200.6
68,25,1,3.666666667,70.7,5.05,148,20,4,5.06557377,74.5,1.107303983,19,200.6
68,26,0,3.333333333,132.5,6.02,205,19,4,5.06557377,74.5,1.107303983,19,200.6
68,27,1,3,87.3,5.02,170,18,6,5.06557377,74.5,1.107303983,19,200.6
68,28,0,2,96.5,5.1,169,18,6,5.06557377,74.5,1.107303983,19,200.6
68,29,1,1.777777778,50.2,5,100,19,4,5.06557377,74.5,1.107303983,19,200.6
68,30,1,3.888888889,86.3,5.08,230,22,6,5.06557377,74.5,1.107303983,19,200.6
68,31,1,2.444444444,44.4,5.4,114,18,6,5.06557377,74.5,1.107303983,19,200.6
68,32,1,3.333333333,77.6,5.07,171,23,5,5.06557377,74.5,1.107303983,19,200.6
68,33,0,3.222222222,85.2,5.07,135,19,5,5.06557377,74.5,1.107303983,19,200.6
68,34,1,1.888888889,57.3,5.03,136,18,6,5.06557377,74.5,1.107303983,19,200.6
68,35,0,4,98.4,5.1,175,22,5,5.06557377,74.5,1.107303983,19,200.6
68,36,0,2.666666667,108.7,6.02,220,18,5,5.06557377,74.5,1.107303983,19,200.6
68,37,0,2.888888889,104,6,164,30,6,5.06557377,74.5,1.107303983,19,200.6
68,38,0,3.333333333,87.4,5.08,155,18,6,5.06557377,74.5,1.107303983,19,200.6
68,39,0,2.888888889,112.5,5.08,285,23,5,5.06557377,74.5,1.107303983,19,200.6
68,40,0,2.555555556,85.4,6,180,25,4,5.06557377,74.5,1.107303983,19,200.6
68,41,0,1.222222222,90,5.11,165,20,4,5.06557377,74.5,1.107303983,19,200.6
68,42,0,1.333333333,104,5.06,185,19,4,5.06557377,74.5,1.107303983,19,200.6
68,43,0,1.333333333,3.1,6,160,22,5,5.06557377,74.5,1.107303983,19,200.6
68,44,0,2.555555556,77.4,5.08,130,20,5,5.06557377,74.5,1.107303983,19,200.6
68,45,0,2.888888889,84.6,5.1,195,18,5,5.06557377,74.5,1.107303983,19,200.6
68,46,0,2.444444444,61.2,5.07,118,21,6,5.06557377,74.5,1.107303983,19,200.6
68,47,0,4,84.5,5.09,150,21,3,5.06557377,74.5,1.107303983,19,200.6
68,48,0,2.777777778,88.8,5.09,175,23,5,5.06557377,74.5,1.107303983,19,200.6
68,49,1,2,63.9,5.06,160,19,4,5.06557377,74.5,1.107303983,19,200.6
68,50,0,3.111111111,83.4,5.1,192,19,4,5.06557377,74.5,1.107303983,19,200.6
68,51,0,2.222222222,81.1,5.1,142,19,5,5.06557377,74.5,1.107303983,19,200.6
68,52,0,2.111111111,98.4,5.11,165,21,5,5.06557377,74.5,1.107303983,19,200.6
68,53,0,2.777777778,90.7,6.01,160,18,5,5.06557377,74.5,1.107303983,19,200.6
68,54,0,2.777777778,95.4,5.09,260,18,5,5.06557377,74.5,1.107303983,19,200.6
68,55,1,2.888888889,71.3,5.03,150,18,6,5.06557377,74.5,1.107303983,19,200.6
68,56,0,2.666666667,85.3,6,183,19,5,5.06557377,74.5,1.107303983,19,200.6
68,57,0,3,113.1,6.02,205,19,1,5.06557377,74.5,1.107303983,19,200.6
68,58,0,2.888888889,136.4,6.01,202,19,4,5.06557377,74.5,1.107303983,19,200.6
68,59,0,3,89.3,6,193,19,4,5.06557377,74.5,1.107303983,19,200.6
68,60,0,2.555555556,66.8,5.06,137,18,4,5.06557377,74.5,1.107303983,19,200.6
68,61,0,3.111111111,110.1,5.9,175,19,4,5.06557377,74.5,1.107303983,19,200.6
68,62,1,3.222222222,96.7,5.07,250,20,6,5.06557377,74.5,1.107303983,19,200.6
68,64,1,2.333333333,63.2,5.02,120,19,6,5.06557377,74.5,1.107303983,19,200.6
68,65,0,3,89,5.11,214,18,6,5.06557377,74.5,1.107303983,19,200.6
68,66,1,2.444444444,67.3,5.05,155,19,4,5.06557377,74.5,1.107303983,19,200.6
68,67,1,2,54.6,5.08,135,19,6,5.06557377,74.5,1.107303983,19,200.6
68,68,0,2.222222222,58.5,5.02,145,18,4,5.06557377,74.5,1.107303983,19,200.6
68,69,0,3.111111111,92.8,5.1,158,21,5,5.06557377,74.5,1.107303983,19,200.6
68,70,1,2.444444444,51,5.08,130,18,3,5.06557377,74.5,1.107303983,19,200.6
68,71,1,2.111111111,48.5,5.07,140,18,5,5.06557377,74.5,1.107303983,19,200.6
68,72,1,3.111111111,77,5.01,115,20,5,5.06557377,74.5,1.107303983,19,200.6
68,73,1,2.888888889,65.4,5.04,127,21,6,5.06557377,74.5,1.107303983,19,200.6
68,74,0,3,75.7,5.07,135,20,5,5.06557377,74.5,1.107303983,19,200.6
68,75,1,2.444444444,72.1,5,130,18,6,5.06557377,74.5,1.107303983,19,200.6
68,76,1,2.666666667,53.4,5.01,170,18,5,5.06557377,74.5,1.107303983,19,200.6
68,77,1,2.444444444,49.1,5.04,128,19,6,5.06557377,74.5,1.107303983,19,200.6
68,78,1,3,64.7,5,110,19,3,5.06557377,74.5,1.107303983,19,200.6
68,79,1,2.666666667,52.9,5,104,18,5,5.06557377,74.5,1.107303983,19,200.6
68,80,0,3.444444444,96.2,5.09,160,18,6,5.06557377,74.5,1.107303983,19,200.6
68,81,1,2.111111111,58.4,5.05,150,22,4,5.06557377,74.5,1.107303983,19,200.6
68,82,0,2.888888889,103.8,6.01,155,18,6,5.06557377,74.5,1.107303983,19,200.6
68,83,1,3.222222222,72,5.06,140,21,5,5.06557377,74.5,1.107303983,19,200.6
68,84,0,1.333333333,79.2,5.1,120,19,5,5.06557377,74.5,1.107303983,19,200.6
68,85,1,2.444444444,55,5.02,155,18,4,5.06557377,74.5,1.107303983,19,200.6
68,86,1,3.222222222,70.8,5.01,205,23,6,5.06557377,74.5,1.107303983,19,200.6
68,87,1,1.666666667,58.9,5.04,110,21,6,5.06557377,74.5,1.107303983,19,200.6
68,88,0,1.777777778,57.8,5.09,135,20,5,5.06557377,74.5,1.107303983,19,200.6
68,89,0,3.777777778,149.8,6.04,270,23,5,5.06557377,74.5,1.107303983,19,200.6
68,90,1,2.666666667,62.8,5.04,130,21,7,5.06557377,74.5,1.107303983,19,200.6
68,91,0,3.666666667,103.6,5.07,155,19,4,5.06557377,74.5,1.107303983,19,200.6
68,92,1,2,51,5.01,125,18,4,5.06557377,74.5,1.107303983,19,200.6
68,93,1,2.777777778,52.8,5.06,165,18,4,5.06557377,74.5,1.107303983,19,200.6
68,94,1,2.888888889,51.5,5.05,140,21,6,5.06557377,74.5,1.107303983,19,200.6
68,95,1,1.777777778,46,5.03,118,18,5,5.06557377,74.5,1.107303983,19,200.6
68,96,1,3,48.6,5.02,110,20,5,5.06557377,74.5,1.107303983,19,200.6
68,97,1,2.555555556,77.35,5.1,185,23,4,5.06557377,74.5,1.107303983,19,200.6
68,98,1,1.444444444,63.1,5.03,140,18,4,5.06557377,74.5,1.107303983,19,200.6
68,99,1,2,61.8,5.02,130,22,5,5.06557377,74.5,1.107303983,19,200.6
68,100,1,2.222222222,53.8,5,102,19,3,5.06557377,74.5,1.107303983,19,200.6
68,101,1,3.555555556,66.5,5.02,115,51,7,5.06557377,74.5,1.107303983,19,200.6
68,102,1,3,60.1,5.05,117,17,5,5.06557377,74.5,1.107303983,19,200.6
68,103,1,3.444444444,83.7,5.07,175,19,6,5.06557377,74.5,1.107303983,19,200.6
68,104,1,2.555555556,69.8,5.06,160,18,6,5.06557377,74.5,1.107303983,19,200.6
68,105,1,2.333333333,60.6,5.04,120,19,5,5.06557377,74.5,1.107303983,19,200.6
68,106,1,2.333333333,86.1,5.04,163,20,5,5.06557377,74.5,1.107303983,19,200.6
68,107,1,2.777777778,70.6,5.05,135,19,3,5.06557377,74.5,1.107303983,19,200.6
68,108,1,2.111111111,54.3,5.03,125,18,5,5.06557377,74.5,1.107303983,19,200.6
68,109,1,3,63.3,5.02,121,18,6,5.06557377,74.5,1.107303983,19,200.6
68,110,1,2.333333333,47.5,5.01,120,19,6,5.06557377,74.5,1.107303983,19,200.6
68,111,0,3.333333333,101,5.11,180,22,4,5.06557377,74.5,1.107303983,19,200.6
68,112,0,3.333333333,97.9,5.09,192,34,6,5.06557377,74.5,1.107303983,19,200.6
68,113,0,2.444444444,98.4,5.1,130,18,5,5.06557377,74.5,1.107303983,19,200.6
68,114,0,1.888888889,73.8,5.09,145,20,6,5.06557377,74.5,1.107303983,19,200.6
68,115,0,2.555555556,90.7,5.1,140,18,6,5.06557377,74.5,1.107303983,19,200.6
68,116,0,3,119.8,6.01,245,19,6,5.06557377,74.5,1.107303983,19,200.6
68,117,0,2.888888889,83,5.06,155,18,5,5.06557377,74.5,1.107303983,19,200.6
68,118,0,3.444444444,108.7,5.11,210,19,6,5.06557377,74.5,1.107303983,19,200.6
68,119,0,3.666666667,88.6,5.09,170,18,5,5.06557377,74.5,1.107303983,19,200.6
68,120,0,2.777777778,110.8,5.06,134,19,5,5.06557377,74.5,1.107303983,19,200.6
68,121,0,2.666666667,95.4,5.1,144,19,5,5.06557377,74.5,1.107303983,19,200.6
68,122,0,2.777777778,39.1,5.08,135,18,7,5.06557377,74.5,1.107303983,19,200.6
68,123,0,2.111111111,32.6,5.11,145,18,5,5.06557377,74.5,1.107303983,19,200.6
68,124,0,3.444444444,107.1,6,240,20,6,5.06557377,74.5,1.107303983,19,200.6
68,125,0,3.444444444,86.4,5.05,200,20,6,5.06557377,74.5,1.107303983,19,200.6
68,126,0,2.555555556,80.8,5.1,155,22,4,5.06557377,74.5,1.107303983,19,200.6
68,127,0,3.333333333,114.3,6.01,160,18,3,5.06557377,74.5,1.107303983,19,200.6
68,128,0,2.777777778,114.6,5.08,160,21,5,5.06557377,74.5,1.107303983,19,200.6
68,129,0,2,79.3,5.11,167,19,6,5.06557377,74.5,1.107303983,19,200.6
68,130,0,2.333333333,71.9,5.09,120,18,5,5.06557377,74.5,1.107303983,19,200.6
68,131,0,3.333333333,148.7,5.11,223,38,5,5.06557377,74.5,1.107303983,19,200.6
68,132,0,3.333333333,91.3,5.11,185,22,6,5.06557377,74.5,1.107303983,19,200.6
68,133,0,2.666666667,51.1,5.06,161,18,6,5.06557377,74.5,1.107303983,19,200.6
68,135,0,2.777777778,95.2,5.11,190,19,6,5.06557377,74.5,1.107303983,19,200.6
68,136,0,3,91.1,5.05,173,18,4,5.06557377,74.5,1.107303983,19,200.6
68,137,0,2.888888889,88.4,6.01,245,18,5,5.06557377,74.5,1.107303983,19,200.6
68,138,0,2.111111111,82,5.06,135,20,5,5.06557377,74.5,1.107303983,19,200.6
68,139,0,3.444444444,95.1,5.08,160,20,7,5.06557377,74.5,1.107303983,19,200.6
68,140,0,2.888888889,86.4,5.1,145,18,5,5.06557377,74.5,1.107303983,19,200.6
68,141,0,1.555555556,79.4,5.08,150,19,5,5.06557377,74.5,1.107303983,19,200.6
68,142,1,2,60.7,5.02,130,18,6,5.06557377,74.5,1.107303983,19,200.6
68,143,1,2.333333333,68,5.05,195,18,3,5.06557377,74.5,1.107303983,19,200.6
68,144,0,3,97.1,5.08,210,20,5,5.06557377,74.5,1.107303983,19,200.6
68,145,1,2.333333333,64.4,5.07,160,18,4,5.06557377,74.5,1.107303983,19,200.6
68,146,1,2.666666667,61.2,5.07,130,19,6,5.06557377,74.5,1.107303983,19,200.6
68,147,1,2.888888889,60.5,5,142,19,4,5.06557377,74.5,1.107303983,19,200.6
68,148,1,2.222222222,57.1,5.02,139,19,4,5.06557377,74.5,1.107303983,19,200.6
68,149,1,1.555555556,52.4,5,95,18,5,5.06557377,74.5,1.107303983,19,200.6
68,150,0,2.666666667,88.7,5.1,195,22,6,5.06557377,74.5,1.107303983,19,200.6
68,151,1,1.555555556,59.5,5.02,107,20,6,5.06557377,74.5,1.107303983,19,200.6
68,152,0,2,86.9,5.07,156,21,4,5.06557377,74.5,1.107303983,19,200.6
68,153,1,1.666666667,35,5.03,112,18,5,5.06557377,74.5,1.107303983,19,200.6
68,154,1,2.444444444,61.9,5.03,163,19,6,5.06557377,74.5,1.107303983,19,200.6
68,156,0,2.222222222,85,5.07,140,18,5,5.06557377,74.5,1.107303983,19,200.6
68,157,1,2,54.3,5.01,115,19,6,5.06557377,74.5,1.107303983,19,200.6
68,158,1,1.666666667,56.7,5.03,130,18,7,5.06557377,74.5,1.107303983,19,200.6
68,159,1,3.111111111,60.4,5.05,150,20,4,5.06557377,74.5,1.107303983,19,200.6
68,160,1,3.222222222,72.9,5.06,170,19,7,5.06557377,74.5,1.107303983,19,200.6
68,161,0,3.111111111,112.2,6.02,250,21,4,5.06557377,74.5,1.107303983,19,200.6
68,162,1,3.333333333,78.6,5.04,190,18,5,5.06557377,74.5,1.107303983,19,200.6
68,163,1,2.444444444,58.6,5.04,165,19,6,5.06557377,74.5,1.107303983,19,200.6
68,164,1,2.333333333,51.6,5.04,146,18,5,5.06557377,74.5,1.107303983,19,200.6
68,165,0,2.333333333,88.8,5.11,145,21,5,5.06557377,74.5,1.107303983,19,200.6
68,166,1,2.555555556,47.4,5.03,115,18,5,5.06557377,74.5,1.107303983,19,200.6
68,167,1,1.888888889,43.1,5.03,125,18,6,5.06557377,74.5,1.107303983,19,200.6
68,168,1,3.555555556,72.5,5.03,135,18,4,5.06557377,74.5,1.107303983,19,200.6
68,169,1,1.888888889,54.3,5.03,125,19,6,5.06557377,74.5,1.107303983,19,200.6
68,170,0,2.888888889,105.4,6.02,200,23,5,5.06557377,74.5,1.107303983,19,200.6
68,171,1,1.555555556,63.4,5.05,125,30,6,5.06557377,74.5,1.107303983,19,200.6
68,172,0,3.444444444,82.3,5.11,172,20,4,5.06557377,74.5,1.107303983,19,200.6
68,173,0,1.777777778,118.2,5.11,133,20,5,5.06557377,74.5,1.107303983,19,200.6
68,174,0,2.777777778,63.5,5.1,181,25,5,5.06557377,74.5,1.107303983,19,200.6
68,175,0,2.111111111,83.3,6.02,150,18,5,5.06557377,74.5,1.107303983,19,200.6
68,176,0,3.222222222,152.2,6,275,30,4,5.06557377,74.5,1.107303983,19,200.6
68,177,0,3.111111111,107.6,5.08,185,23,4,5.06557377,74.5,1.107303983,19,200.6
68,178,0,3,74.6,5.06,174,21,5,5.06557377,74.5,1.107303983,19,200.6
68,179,0,1.888888889,73,5.07,100,18,5,5.06557377,74.5,1.107303983,19,200.6
68,180,0,1.888888889,100.8,5.11,182,20,4,5.06557377,74.5,1.107303983,19,200.6
68,181,0,2.777777778,109.8,5.08,135,22,5,5.06557377,74.5,1.107303983,19,200.6
68,182,0,2.555555556,100.7,6.02,160,20,5,5.06557377,74.5,1.107303983,19,200.6
68,183,0,2.666666667,97.4,5.07,150,25,5,5.06557377,74.5,1.107303983,19,200.6
68,184,0,2.666666667,75.4,5.08,157,20,6,5.06557377,74.5,1.107303983,19,200.6
68,185,0,3.111111111,81.1,5.1,250,18,5,5.06557377,74.5,1.107303983,19,200.6
68,186,0,3.222222222,117.2,5.1,235,22,6,5.06557377,74.5,1.107303983,19,200.6
68,187,0,3,91.9,5.07,145,18,6,5.06557377,74.5,1.107303983,19,200.6
71,3,0,2.777777778,81.9,5.09,138,18,3,3.540983607,72,1.190696443,19,159.2
71,4,1,2.222222222,57.6,5.02,109,18,5,3.540983607,72,1.190696443,19,159.2
71,5,1,2.888888889,69,5.03,180,32,4,3.540983607,72,1.190696443,19,159.2
71,6,1,3,74.6,5.02,153,18,3,3.540983607,72,1.190696443,19,159.2
71,7,0,1.777777778,70,5.11,150,18,3,3.540983607,72,1.190696443,19,159.2
71,8,1,1.666666667,53.3,5.02,110,18,5,3.540983607,72,1.190696443,19,159.2
71,9,1,2.111111111,51.6,5.08,150,18,5,3.540983607,72,1.190696443,19,159.2
71,10,1,2.111111111,65.6,5.04,130,18,3,3.540983607,72,1.190696443,19,159.2
71,11,1,2.777777778,66.1,5.08,150,18,5,3.540983607,72,1.190696443,19,159.2
71,12,1,1.777777778,57.6,5.04,120,18,5,3.540983607,72,1.190696443,19,159.2
71,13,1,1.555555556,37.4,5.07,145,18,4,3.540983607,72,1.190696443,19,159.2
71,14,1,3,57.4,5.03,99.29,21,2,3.540983607,72,1.190696443,19,159.2
71,15,1,3,67.6,5,120,21,2,3.540983607,72,1.190696443,19,159.2
71,16,1,3.333333333,65,5.03,170,18,2,3.540983607,72,1.190696443,19,159.2
71,17,1,3.111111111,73.1,5.07,175,18,5,3.540983607,72,1.190696443,19,159.2
71,18,1,2.333333333,38.4,5.05,115,19,4,3.540983607,72,1.190696443,19,159.2
71,19,1,2.333333333,60.3,5,107,18,3,3.540983607,72,1.190696443,19,159.2
71,20,1,2.333333333,63.6,5.02,121,20,5,3.540983607,72,1.190696443,19,159.2
71,21,1,1.777777778,49.8,5.03,155,18,3,3.540983607,72,1.190696443,19,159.2
71,22,1,2.333333333,44.7,5.05,155,18,3,3.540983607,72,1.190696443,19,159.2
